1;André Ferrand 
1;Antoine Lefèvre 
1;Bruno Gilles 
1;Chantal Deseyne 
1;Charles Guené 
1;Christian Cambon 
1;Christian Cointat 
1;Élisabeth Lamure 
1;Esther Sittler 
1;Fabienne Keller 
1;François-Noël Buffet 
1;Jean-Claude Lenoir 
1;Jean-François Husson 
1;Ladislas Poniatowski 
1;Louis Pinton 
1;Marie-Thérèse Bruguière 
1;Michel Magras 
1;Philippe Dallier 
1;Philippe Marini 
1;René-Paul Savary 
1;Sophie Primas 
2;Albéric de Montgolfier 
3;Caroline Cayeux 
3;Jean-Jacques Hyest 
